4295 WHITE CAP CRST|PIERCE ELECTRICAL CO|E110635700|ROUGH-IN|A||04/10/2012
1501 CARLTON DR|FRAZIER ELECTRICAL CONTRACTING INC|E110653400|ROUGH-IN|A||04/06/2012
3961 REX CIR|PRICENSKI MICHAEL JOHN|E110670400|FINAL|A||04/11/2012
3963 REX CIR|PRICENSKI MICHAEL JOHN|E110670500|FINAL|R||04/11/2012
847 FALLS CREEK DR|DEMBER ELECTRIC|E110681600|SERVICE|A|EARLY RELEASE|04/06/2012
209 NAPOLI CT|H & P ELECTRIC CO|E110697400|FINAL|A||04/10/2012
632 LACY OAK DR|RESOURCE CONTRACTING LLC|E110706100|FINAL|A||04/11/2012
2425 LAND OF PROMISE ROAD|HANKS ELECTRIC|E110706500|FINAL|A||04/11/2012
3901 GRAND ISLE DR|ELECTRICAL CONNECTIONS INC|E110712400|FINAL|A||04/09/2012
5008 MARTA LN|SHEPARD ELECTRIC INC|E120007600|FINAL|A||04/11/2012
5008 MARTA LN|SHEPARD ELECTRIC INC|E120007600|FINAL|R||04/09/2012
5008 MARTA LN|SHEPARD ELECTRIC INC|E120007600|FINAL|R||04/06/2012
3113 HUNTERS GLEN COURT|MADERA M G ELECTRIC|E120018601|FINAL|A||04/12/2012
3241 JOPLIN LN|SEABOARD ELECTRICAL CORP|E120025100|FINAL|A||04/06/2012
3241 JOPLIN LN|SEABOARD ELECTRICAL CORP|E120025100|POOL BONDING|A||04/06/2012
1204 SANDERSON ROAD|H & P ELECTRIC CO|E120026900|SERVICE|A|EARLY RELEASE|04/06/2012
1204 SANDERSON ROAD|H & P ELECTRIC CO|E120026900|ROUGH-IN|A||04/06/2012
4053 TAYLOR ROAD|SMITH ELECTRIC CO INC|E120036200|ROUGH-IN|A||04/11/2012
3109 MILITARY HWY S|HALL DAVID R INC|E120041900|FINAL|A||04/12/2012
1613 WATER VIEW CIR|ETC SERVICES OF TIDEWATER INC|E120044100|ROUGH-IN|R|OK PPART|04/09/2012
4302 EMPORIA AVE|CUNNINGHAM EDWARD LEE|E120053600|ROUGH-IN|A||04/10/2012
1400 SABBATH LN|P M ELECTRIC|E120057800|ROUGH-IN|A||04/12/2012
700 HOPEWELL DRIVE|KEV RICK ELECTRIC|E120066300|ROUGH-IN|A||04/06/2012
700 HOPEWELL DRIVE|KEV RICK ELECTRIC|E120066300|FINAL|R||04/09/2012
205 KENSINGTON WAY|RAWLS DAVID EARL|E120068100|FINAL|A||04/12/2012
205 KENSINGTON WAY|RAWLS DAVID EARL|E120068100|POOL BONDING|A||04/12/2012
3303 DODD DR|ELECTRICAL CONNECTIONS INC|E120068300|SERVICE|A|EARLY RELEASE|04/10/2012
1612 CULLEN AVENUE|P M ELECTRIC|E120070300|SERVICE|A||04/10/2012
1612 CULLEN AVENUE|P M ELECTRIC|E120070300|ROUGH-IN|A||04/10/2012
702 AMICK ROAD|CABAN SAMUEL|E120073300|ROUGH-IN|R|PARTIAL|04/10/2012
404 FOXCROFT CT|DEMBER ELECTRIC|E120074000|ROUGH-IN|A||04/11/2012
425 LONGDALE CRESCENT|D E L ELECTRIC/LILLEY DOUGLAS|E120075700|FINAL|R||04/06/2012
425 LONGDALE CRESCENT|D E L ELECTRIC/LILLEY DOUGLAS|E120075700|FINAL|A||04/11/2012
2012 SUNSET MAPLE LANE|LEVINSKY M ELECTRIC CO|E120082400|SERVICE|A||04/09/2012
2012 SUNSET MAPLE LANE|LEVINSKY M ELECTRIC CO|E120082400|ROUGH-IN|A||04/09/2012
820 DAWSON CIRCLE|ELECTRICAL CONNECTIONS INC|E120088700|SERVICE|A|EARLY RELEASE|04/10/2012
1721 BIRCH TRAIL CIRCLE|ETC SERVICES OF TIDEWATER INC|E120089100|ROUGH-IN|A||04/10/2012
4303 TERRY DRIVE|ELECTRIC SURGES LLC|E120089900|FINAL|A||04/06/2012
803 JERRYVILLE ST|SHEPARD ELECTRIC INC|E120114301|FINAL|A||04/10/2012
120 SINCLAIR LN|THOMPSON ELECTRIC|E120115400|SERVICE|A|EARLY RELEASE|04/12/2012
120 SINCLAIR LN|THOMPSON ELECTRIC|E120115400|ROUGH-IN|A||04/12/2012
120 SINCLAIR LN|THOMPSON ELECTRIC|E120115400|SERVICE|R||04/11/2012
120 SINCLAIR LN|THOMPSON ELECTRIC|E120115400|ROUGH-IN|R||04/11/2012
309 SPICE BUSH COURT|DODLEY STEVEN|E120119600|ROUGH-IN|A||04/12/2012
2133 MILITARY HWY S|SERVICE ELECTRICAL CONTRACTORS INC|E120120302|POOL BONDING|A|RE-BAR|04/12/2012
3452 MAORI DRIVE|WOODSON WILLIAM HENRY|E120126600|ROUGH-IN|A||04/09/2012
1011 LONG RIDGE ROAD|CHITWOOD HANK RAY|E120128201|FINAL|A||04/10/2012
1011 LONG RIDGE ROAD|CHITWOOD HANK RAY|E120128201|FINAL|R||04/09/2012
1412 GREENRIER PARKWAY|HARBOR CONSTRUCTION COMPANY INC|E120131400|FINAL|A||04/06/2012
900 GREENBRIER PARKWAY|VIRGINIA BEACH ELECTRIC SERVICE|E120136400|TRENCH|R||04/10/2012
900 GREENBRIER PARKWAY|VIRGINIA BEACH ELECTRIC SERVICE|E120136400|TRENCH|R||04/12/2012
2733 RIVER OAKS DRIVE|SEABOARD ELECTRICAL CORP|E120137200|FINAL|A||04/11/2012
2733 RIVER OAKS DRIVE|SEABOARD ELECTRICAL CORP|E120137200|POOL BONDING|A||04/11/2012
617 LACEY OAK DRIVE|SERVICE MAINTENANCE INC|E120141200|POOL BONDING|A||04/11/2012
617 LACEY OAK DRIVE|SERVICE MAINTENANCE INC|E120141200|TRENCH|A||04/11/2012
500 INDEPENDENCE PARKWAY|M & G ELECTRIC CORP|E120143700|FINAL|A||04/12/2012
500 INDEPENDENCE PARKWAY|M & G ELECTRIC CORP|E120143700|CEILING|A||04/09/2012
509 RESOURCE ROW|BLACKWATER ELECTRIC CO INC|E120145801|FINAL|A||04/10/2012
509 RESOURCE ROW|BLACKWATER ELECTRIC CO INC|E120145802|FINAL|A||04/11/2012
1000 CAVALIER BLVD|CONNOR ETHAN INC|E120147900|FINAL|A||04/13/2012
509 GREENWAY DRIVE|EMMONS HOME REPAIR & SERVICES INC|E120149700|FINAL|A||04/06/2012
816 GREENBRIER CIRCLE|SPRY JOSHUA D|E120153100|WALL|A||04/12/2012
4125 TERRY DRIVE|FAIRFAX ELECTRIC LLC|E120153700|FINAL|A||04/10/2012
800 BEECH FOREST COURT|CULPEPPER ANDREW|E120157500|FINAL|A||04/11/2012
2007 MILITARY HWY S|TRI STAR ELECTRIC INC|E120157800|CEILING|A||04/06/2012
2007 MILITARY HWY S|TRI STAR ELECTRIC INC|E120157800|FINAL|A||04/11/2012
1533 VOLVO PARKWAY|WHITE ELECTRIC COMPANY|E120161200|WALL|A||04/06/2012
3309 DODD DR|PRICENSKI MICHAEL JOHN|E120163300|ROUGH-IN|A||04/12/2012
1220 BRIGADE DRIVE|AMERICAN BUILDERS CONSTRUCTION|E120165300|FINAL|A||04/09/2012
908 BRICE CT|HARRIS LELAND/ROBERSON ELEC|E120174400|ROUGH-IN|A||04/06/2012
3741 HARDWICK TERRACE|GUYNN RANDY L|E120175000|TRENCH|A||04/12/2012
3117 HORNSEA ROAD|ETC SERVICES OF TIDEWATER INC|E120179500|FINAL|A||04/10/2012
1605 CEDAR ROAD|CHAMPCO INC|E120179700|FINAL|A||04/11/2012
525 BYRON STREET|SMITH & KEENE ELECTRICAL SERVICE|E120188400|FINAL|A||04/06/2012
3428 BATTLEFIELD BLVD S|AIR CONDITIONING SPECIALISTS INC|E120192500|FINAL|A||04/09/2012
3330 MILITARY HWY S|DODLEY STEVEN|E120199300|FINAL|A||04/12/2012
3330 MILITARY HWY S|DODLEY STEVEN|E120199300|CEILING|A||04/10/2012
3330 MILITARY HWY S|DODLEY STEVEN|E120199300|WALL|A||04/06/2012
608 RAVENWOODS DRIVE|ALPHA ELECTRIC/MCGRATH JOHN|E120200000|FINAL|A||04/06/2012
3209 COOKES MILL ROAD|MADERA M G ELECTRIC|E120200700|ROUGH-IN|A||04/12/2012
2864 GREENWOOD ROAD|BREAKER BOX PLUS INC|E120202300|FINAL|A||04/06/2012
1029 EMORY PLACE|LEVINSKY M ELECTRIC CO|E120203800|FINAL|A||04/06/2012
10 SOUTH KINGSBRIDGE PL|KUHLMAN T D ELECTRICAL CO|E120206100|FINAL|A||04/10/2012
314 RIVIARA PL|P M ELECTRIC|E120208300|FINAL|A||04/09/2012
1132 MASTERS ROW|J L ELECTRIC|E120208500|TRENCH|A||04/10/2012
1132 MASTERS ROW|J L ELECTRIC|E120208500|POOL BONDING|R|PARTIAL BOND|04/10/2012
3309 INDIGO ROAD|TIMOTHY M. STURCKEN|E120208600|ROUGH-IN|A||04/10/2012
919 NORTHWOOD DRIVE|AMERICAN MECHANICAL INC|E120209800|FINAL|A||04/09/2012
1212 POINDEXTER STREET|BLACKWATER ELECTRIC CO INC|E120213400|FINAL|A||04/12/2012
1121 POINDEXTER STREET|BLACKWATER ELECTRIC CO INC|E120213500|FINAL|A||04/12/2012
4300 PORTSMOUTH BOULEVARD|FOTIOU TED ELECTRICAL CONTRACTOR|E120214800|FINAL|R||04/09/2012
1905 IRIS STREET|A RELIABLE ELECTRIC SERVICES|E120219900|FINAL|A||04/11/2012
4144 WILLIAMSON STREET|DAIL ELECTRIC CO|E120220300|FINAL|A||04/13/2012
1000 MAINS CREEK ROAD|GAULT ELECTRIC|E120220600|FINAL|A||04/11/2012
812 CONTRELL COURT|HUDSON JIMMIE E & CATHY R|E120222900|ROUGH-IN|A||04/13/2012
1109 EXCALIBUR STREET|JERNIGAN DAVID A JR|E120224300|FINAL|A||04/11/2012
5142 OLD PUGHSVILLE RD|KEV RICK ELECTRIC|E120225000|FINAL|A||04/12/2012
853 DAWSON CIR|SHEPARD ELECTRIC INC|E120226700|FINAL|R||04/12/2012
1038 DECATUR STREET|BLACKWATER ELECTRIC CO INC|E120227100|FINAL|A||04/12/2012
110 CENTERVILLE TURNPIKE N|COMPO CONSTRUCTION CO|F110127401|TBD|A|SMOKE DETECTOR FIRE DOOR|04/09/2012
1101 CEDAR ROAD|SONITROL OF GREATER RICHMOND INC|F110455001|TBD|A|FIRE ALARM|04/06/2012
100 VOLVO PARKWAY|FIRE & LIFE SAFETY AMERICA INC|F110588900|TBD|A|SPRINKLER ALTERATION|04/09/2012
1958 DIAMOND HILL ROAD|HILLER SYSTEMS INCORP|F110647500|TBD|A|SPRINKLER|04/06/2012
1958 DIAMOND HILL ROAD|RESOURCE CONTROLS LLC|F110647501|TBD|A|FIRE ALARM|04/06/2012
2400 CHESAPEAKE SQUARE RING RD|HILLER SYSTEMS INCORP|F110700900|TBD|A|HOOD SUPPRESSION|04/11/2012
500 INDEPENDENCE PARKWAY|PROFESSIONAL FIRE PROT/LATITUDE 36 INC|F120143700|TBD|A|SPRINKLER ALTERATION|04/12/2012
1421 KRISTINA WAY|HILLER SYSTEMS INCORP|F120149800|TBD|A|SPRINKLER ALTERATION|04/11/2012
1421 KRISTINA WAY|HILLER SYSTEMS INCORP|F120149801|TBD|A|FIRE ALARM ADDITION|04/11/2012
2007 CORAL AVENUE|MARTIN CHRIS/RIGHT WAY MAINTENANCE|G110031100|FINAL|A|RELEASE NOT REQUIRED|04/11/2012
2007 CORAL AVENUE|MARTIN CHRIS/RIGHT WAY MAINTENANCE|G110031100|PRESSURE TEST|A||04/11/2012
528 HADLEYBROOK DR|ALLEN PLUMBING CO|G110154400|FINAL|A||04/10/2012
524 HADLEYBROOK DR|ALLEN PLUMBING CO|G110154500|FINAL|A||04/10/2012
1201 POINT REEL ROAD|KEY CURTIS W PLUMBING CONTRACTORS|G110341800|PRESSURE TEST|A|RANGE OUTLET|04/11/2012
821 TIFFANY GREEN CT|LAMBERT & SON PLB/LAMBERT|G110517100|FINAL|A||04/12/2012
413 GREEN MEADOW DR|LAMBERT & SON PLB/LAMBERT|G110632800|FINAL|A||04/06/2012
2617 MOSES GRANDY TRL|CRAIG JAMES S III|G110648600|FINAL|A||04/10/2012
2617 MOSES GRANDY TRL|CRAIG JAMES S III|G110648600|PRESSURE TEST|A||04/10/2012
1501 CARLTON DR|FIXTURE SPECIALIST INC|G110653400|PRESSURE TEST|R|PARTIAL|04/11/2012
209 NAPOLI CT|STANTON CONSTRUCTION|G110697400|FINAL|A||04/10/2012
1422 HAWICK TER|CENTRAL PLB & HEATING INC|G120016900|PRESSURE TEST|A||04/10/2012
611 FLATROCK LN|LAMBERT & SON PLB/LAMBERT|G120048500|FINAL|A||04/10/2012
3303 DODD DR|RBH PLUMBING AND HEATING CO INC|G120068300|PRESSURE TEST|A||04/06/2012
404 FOXCROFT CT|BONNER JOHN W PLUMBING|G120074000|PRESSURE TEST|A||04/10/2012
621 FLATROCK LN|HIBBS EVAN C PLMBG|G120076900|PRESSURE TEST|A||04/12/2012
702 WASHINGTON DRIVE|CENTRAL PLB & HEATING INC|G120084900|PRESSURE TEST|R||04/09/2012
702 WASHINGTON DRIVE|CENTRAL PLB & HEATING INC|G120084900|PRESSURE TEST|A||04/11/2012
3304 DODD DR|HIBBS EVAN C PLMBG|G120086500|PRESSURE TEST|A||04/13/2012
3129 HARVESTTIME CRESCENT|DWYER JR HAMILTON R|G120092400|FINAL|A||04/12/2012
120 SINCLAIR LN|CENTRAL PLB & HEATING INC|G120115400|PRESSURE TEST|A||04/12/2012
106 TRILBY COURT|SMITH & KEENE ELECTRICAL SERVICE|G120136600|PRESSURE TEST|A||04/09/2012
2909 PRINCESS ANNE COURT|CAMPANELLA INC|G120142500|FINAL|R||04/06/2012
538 WITTINGTON DRIVE|AIR CONDITIONING SPECIALISTS INC|G120165800|FINAL|A||04/11/2012
908 BRICE CT|AMPMOR ELECTRIC CORPORATION|G120174400|PRESSURE TEST|A||04/06/2012
4113 TERRY DRIVE|AIR CONDITIONING SPECIALISTS INC|G120194601|PRESSURE TEST|A||04/13/2012
504 MONTEVALE DRIVE|RICKS HEATING & AC|G120205300|FINAL|A|RELEASE|04/09/2012
504 MONTEVALE DRIVE|RICKS HEATING & AC|G120205300|PRESSURE TEST|A||04/09/2012
919 NORTHWOOD DRIVE|AMERICAN MECHANICAL INC|G120210100|PRESSURE TEST|R||04/09/2012
2505 MT PLEASANT ROAD|QUALITY PLUMBING & MECHANICAL INC|G120210300|PRESSURE TEST|A||04/11/2012
4053 OAK DRIVE|MILLS SANDRA J|G120219300|PRESSURE TEST|A||04/11/2012
812 CONTRELL COURT|HUDSON JIMMIE E & CATHY R|G120222900|PRESSURE TEST|A||04/13/2012
709 SHELL ROAD|AMERICAN MECHANICAL INC|G120223900|FINAL|A||04/13/2012
709 SHELL ROAD|AMERICAN MECHANICAL INC|G120223900|PRESSURE TEST|A||04/13/2012
1307 KINGSBURY COURT|GAS SPECIALTY COMPANY INC|G120225300|PRESSURE TEST|A||04/12/2012
1307 KINGSBURY COURT|GAS SPECIALTY COMPANY INC|G120225300|FINAL|R||04/12/2012
1151 KINGSBURY DRIVE|GAS SPECIALTY COMPANY INC|G120225400|FINAL|A||04/12/2012
1151 KINGSBURY DRIVE|GAS SPECIALTY COMPANY INC|G120225400|PRESSURE TEST|A||04/12/2012
2301 ST BRIDES ROAD W|EDWARDS HEATING & COOLING|M100683600|FINAL|A||04/12/2012
2301 ST BRIDES ROAD W|RBH PLUMBING AND HEATING CO INC|M100683602|FINAL|R||04/12/2012
528 HADLEYBROOK DR|INDOOR AIR SYSTEMS INC|M110154400|FINAL|A||04/10/2012
524 HADLEYBROOK DR|INDOOR AIR SYSTEMS INC|M110154500|FINAL|A||04/10/2012
560 KEMPSVILLE ROAD|EDGE MECHANICAL INC|M110296500|FINAL|R|PARTIAL|04/10/2012
2520 CALONIA ARCH|MICHAEL & SON SERVICES INC|M110326900|FINAL|A|ATC|04/11/2012
1101 CEDAR ROAD|REAMES & MOYER INC|M110455000|FINAL|A|AIR DUCT DET. TEST O.K.|04/10/2012
702 ALBEMARLE COURT|ALLIED CONTRACTING LLC|M110483300|FINAL|A||04/06/2012
1713 BREEZY PINES COURT|DISCOUNT PLUMBING  INC|M110517600|FINAL|R||04/09/2012
3205 DUNMORE DR|AMPMOR ELECTRIC CORPORATION|M110564200|FINAL|R||04/09/2012
505 TRELLIS TRL|INDOOR AIR SYSTEMS INC|M110578600|FINAL|A||04/10/2012
501 TRELLIS TRL|INDOOR AIR SYSTEMS INC|M110578700|FINAL|A||04/10/2012
100 VOLVO PARKWAY|MID ATLANTIC COMPANIES|M110588900|FINAL|A||04/06/2012
701 WATER HICKORY COURT|CHESNEY RAYMOND P|M110603000|FINAL|A||04/12/2012
3205 FOXGROVE LANE|ATLANTIC COAST HEATING & COOLING|M110608800|FINAL|A||04/06/2012
413 GREEN MEADOW DR|ABLES WAYNE HTG & AC|M110632800|FINAL|A||04/10/2012
4295 WHITE CAP CRST|CENTRAL PLB & HEATING INC|M110635700|ROUGH-IN|A||04/09/2012
4295 WHITE CAP CRST|FERGUSON ENTERPRISES INC|M110635701|ROUGH-IN|A||04/09/2012
2617 MOSES GRANDY TRL|CRAIG JAMES S III|M110648600|FINAL|A||04/10/2012
2505 CECILIA COURT|PEREZ ENTERPRIZES INC|M110651800|FINAL|R||04/13/2012
401 VOLVO PARKWAY|OPTIMECH LLC|M110670000|ROUGH-IN|R|PARTIAL|04/10/2012
233 DOMINION BLVD S|REAVES MIKE MECHANICAL LLC|M110677800|FINAL|R||04/06/2012
1648 SHIPYARD ROAD|ATLANTIC COAST HEATING & COOLING|M110691700|ROUGH-IN|A||04/13/2012
1648 SHIPYARD ROAD|ATLANTIC COAST HEATING & COOLING|M110691700|ROUGH-IN|R||04/12/2012
209 NAPOLI CT|TRADEMARK MECHANICAL INC|M110697400|FINAL|A||04/10/2012
209 NAPOLI CT|QUALITY BUILDING PRODUCTS INC|M110697401|FINAL|A||04/10/2012
2425 LAND OF PROMISE ROAD|CARTER C L HTG & A C INC|M110706500|FINAL|A||04/11/2012
3901 GRAND ISLE DR|ABLES WAYNE HTG & AC|M110712400|FINAL|A||04/06/2012
3901 GRAND ISLE DR|PARKER OIL CO INC|M110712402|FINAL|A||04/10/2012
1517 SHENANDOAH PKWY|MICHAEL & SON SERVICES INC|M110712600|FINAL|A||04/10/2012
713 OAK MANOR DRIVE|ADVANTAGE HEATING & COOLING INC|M110719400|FINAL|A||04/06/2012
4124 COPPERFIELD DRIVE|PHILBRICK INC|M120006900|FINAL|A||04/12/2012
4124 COPPERFIELD DRIVE|PHILBRICK INC|M120006900|FINAL|R||04/09/2012
1515 MILITARY HWY S|TRADEMARK MECHANICAL INC|M120007800|ROUGH-IN|R|PARTIAL|04/13/2012
1961 MILLVILLE ROAD|CROSSROADS FUEL SERVICE|M120014700|ROUGH-IN|A||04/12/2012
1961 MILLVILLE ROAD|HART L E HEATING & COOL|M120014701|ROUGH-IN|A||04/13/2012
1422 HAWICK TER|OCEAN AIR HEATING & COOLING|M120016900|ROUGH-IN|A||04/10/2012
1422 HAWICK TER|HEARTH TECHNOLOGIES|M120016901|ROUGH-IN|A||04/10/2012
3213 HORNSEA ROAD|TRADEMARK MECHANICAL INC|M120019900|FINAL|A||04/12/2012
1204 SANDERSON ROAD|ADVANTAGE HEATING & COOLING INC|M120026900|ROUGH-IN|A||04/06/2012
509 GREENWAY DRIVE|WHITE LESTER H|M120027300|FINAL|A||04/10/2012
124 ASH HILL LANDING|PEREZ ENTERPRIZES INC|M120027600|FINAL|R||04/11/2012
2309 DEERFIELD CRESCENT|POCOCK CHRISTOPHER R ET AL|M120047600|FINAL|A||04/11/2012
2309 DEERFIELD CRESCENT|POCOCK CHRISTOPHER R ET AL|M120047600|ROUGH-IN|A||04/11/2012
611 FLATROCK LN|COASTAL INSULATION AND FIREPLACES|M120048501|FINAL|A||04/13/2012
1130 KINGSBURY DRIVE|MECHANICAL SERVICE CO INC|M120056300|FINAL|A||04/12/2012
4215 MCKENNA CLOSE|MECHANICAL SERVICE CO INC|M120056400|FINAL|A||04/13/2012
1612 CULLEN AVENUE|ABLES WAYNE HTG & AC|M120070300|ROUGH-IN|A||04/11/2012
2716 NUMBER TEN LANE|INDOOR AIR SYSTEMS INC|M120079800|ROUGH-IN|R|PARTIAL DUCT SEALING OK|04/12/2012
605 ANNIAS WAY|HEARTH TECHNOLOGIES|M120080001|ROUGH-IN|R||04/12/2012
2012 SUNSET MAPLE LANE|DESIGNED COMFORT LLC|M120082400|ROUGH-IN|A||04/06/2012
702 WASHINGTON DRIVE|CENTRAL PLB & HEATING INC|M120084900|ROUGH-IN|A||04/09/2012
702 WASHINGTON DRIVE|FERGUSON ENTERPRISES INC|M120084901|ROUGH-IN|A||04/09/2012
1721 BIRCH TRAIL CIRCLE|KNIGHT R F ELECTRIC INC|M120089100|ROUGH-IN|A||04/12/2012
5420 ROYAL TERN CT|INDOOR AIR SYSTEMS INC|M120091300|ROUGH-IN|A||04/13/2012
745 WOODCOTT DRIVE|DRAIN MASTERS|M120097300|FINAL|R||04/06/2012
3129 HARVESTTIME CRESCENT|DWYER JR HAMILTON R|M120104800|FINAL|A||04/12/2012
120 SINCLAIR LN|FERGUSON ENTERPRISES INC|M120115400|ROUGH-IN|A||04/12/2012
120 SINCLAIR LN|CENTRAL PLB & HEATING INC|M120115401|ROUGH-IN|A||04/12/2012
309 SPICE BUSH COURT|EDWARDS HEATING & COOLING|M120119600|ROUGH-IN|A||04/13/2012
309 SPICE BUSH COURT|EDWARDS HEATING & COOLING|M120119600|ROUGH-IN|R||04/12/2012
3208 DODD DR|HEARTH TECHNOLOGIES|M120125501|ROUGH-IN|A||04/12/2012
501 SANDY HILL WAY|MECHANICAL SERVICE CO INC|M120140200|FINAL|A||04/12/2012
236 CARMICHAEL WAY|SOUTHERN SHEET METAL|M120152700|ROUGH-IN|A||04/10/2012
354 PROGRESS DRIVE|DYNAMIC PLUMBING AND GAS COMPANY|M120154200|FINAL|A||04/12/2012
4909 CLIFTON STREET|MICHAEL & SON SERVICES INC|M120156100|FINAL|A||04/13/2012
808 SOUTH LAKE CIRCLE|PEREZ ENTERPRIZES INC|M120157300|FINAL|A||04/09/2012
538 WITTINGTON DRIVE|AIR CONDITIONING SPECIALISTS INC|M120165800|FINAL|A||04/11/2012
2909 PRINCESS ANNE COURT|CAMPANELLA INC|M120166200|FINAL|A||04/06/2012
4609 DRUM POINT LANE|PEREZ ENTERPRIZES INC|M120168600|FINAL|A||04/11/2012
1311 LAUREL RIDGE LANE|STOKLEYS SERVICES INC|M120169500|FINAL|A||04/09/2012
1401 GREENBRIER PARKWAY|BAILEYS PLUMBING HTG CLG|M120171700|ROUGH-IN|R|PARTIAL|04/13/2012
908 BRICE CT|AMPMOR ELECTRIC CORPORATION|M120174400|ROUGH-IN|R|PARTIAL DUCT SEAL INSPEC|04/10/2012
908 BRICE CT|AMPMOR ELECTRIC CORPORATION|M120174400|ROUGH-IN|A||04/11/2012
1608 WESTERLY CT|AIR CONDITIONING SPECIALISTS INC|M120174500|FINAL|A||04/10/2012
4053 TAYLOR ROAD|PHILBRICK INC|M120175400|FINAL|A||04/10/2012
424 TROTTERS LN|PEREZ ENTERPRIZES INC|M120176300|FINAL|A||04/11/2012
609 BOTTOM QUAY|MECHANICAL SERVICE CO INC|M120176600|FINAL|A||04/09/2012
609 BOTTOM QUAY|MECHANICAL SERVICE CO INC|M120176600|FINAL|R||04/06/2012
722 DEER RIDGE COURT|PEREZ ENTERPRIZES INC|M120177600|FINAL|A||04/12/2012
4656 LEEWARD DRIVE|PHILBRICK INC|M120178300|FINAL|A||04/11/2012
1611 WEBER AVE|GUARDIAN SEWER DRAIN INC|M120185200|FINAL|A||04/09/2012
601 BAYWOOD TRAIL|A-1 AMERICAN SERVICES INC|M120188600|FINAL|R||04/09/2012
1616 WEBER AVE|GUARDIAN SEWER DRAIN INC|M120192100|FINAL|R||04/09/2012
1201 COPPER STONE COURT|PEREZ ENTERPRIZES INC|M120194700|FINAL|A||04/10/2012
3000 GALBERRY ROAD|PEREZ ENTERPRIZES INC|M120194900|FINAL|R||04/11/2012
3531 ANNANDALE DRIVE|CLIMATEMAKERS LIMITED OF VIRGINI|M120195900|FINAL|A||04/06/2012
608 RAVENWOODS DRIVE|FERGUSON ENTERPRISES INC|M120200000|ROUGH-IN|A||04/09/2012
936 BRANDERMILL DRIVE|XTREME MECHANICAL SERVICE LLC|M120200300|FINAL|A||04/06/2012
3209 COOKES MILL ROAD|PHOENIX HEATING & COOLING|M120200700|FINAL|A||04/12/2012
4904 ORIOLE DRIVE|ATLANTIC COAST HEATING & COOLING|M120202900|FINAL|A||04/11/2012
4904 ORIOLE DRIVE|ATLANTIC COAST HEATING & COOLING|M120202900|FINAL|R||04/06/2012
312 OVERSHOT ARCH|PEREZ ENTERPRIZES INC|M120203600|FINAL|R||04/13/2012
504 MONTEVALE DRIVE|RICKS HEATING & AC|M120205300|FINAL|A||04/09/2012
2552 LAKEWOOD CIRCLE|SMITH GUY HEATING & COOL|M120208400|FINAL|A||04/10/2012
2552 LAKEWOOD CIRCLE|SMITH GUY HEATING & COOL|M120208400|FINAL|R||04/09/2012
2505 MT PLEASANT ROAD|QUALITY PLUMBING & MECHANICAL IN|M120210300|ROUGH-IN|R|PARTIAL|04/11/2012
2229 FARMER LANE|GUARDIAN SEWER DRAIN INC|M120217600|FINAL|A||04/12/2012
412 KNELLS RIDGE DR|PRICE RIGHT PLUMBING/VOGLER SR L|M120218700|FINAL|A||04/13/2012
3116 BORDER ROAD|ALEXANDER JAMES A|M120219400|FINAL|A||04/12/2012
812 CONTRELL COURT|HUDSON JIMMIE E & CATHY R|M120222900|ROUGH-IN|A||04/13/2012
4153 TAUGHT LINE LOOP|CENTRAL PLUMBING & HEATING INC|P070461500|FINAL|A||04/13/2012
4153 TAUGHT LINE LOOP|CENTRAL PLUMBING & HEATING INC|P070461500|WATER|A||04/13/2012
4153 TAUGHT LINE LOOP|CENTRAL PLUMBING & HEATING INC|P070461500|SEWER|A||04/13/2012
530 HADLEYBROOK DR|ALLEN PLUMBING CO|P110154100|FINAL|A||04/06/2012
528 HADLEYBROOK DR|ALLEN PLUMBING CO|P110154400|FINAL|A||04/06/2012
524 HADLEYBROOK DR|ALLEN PLUMBING CO|P110154500|FINAL|A||04/06/2012
560 KEMPSVILLE ROAD|DISCOUNT PLUMBING  INC|P110296500|FINAL|R||04/10/2012
560 KEMPSVILLE ROAD|DISCOUNT PLUMBING  INC|P110296500|FINAL|A||04/11/2012
1201 POINT REEL ROAD|KEY CURTIS W PLUMBING CONTRACTORS|P110341800|ROUGH-IN|A||04/11/2012
509 NESBIT DR|KEY CURTIS W PLUMBING CONTRACTORS|P110353700|FINAL|R||04/09/2012
729 EDEN WAY NORTH|FIXTURE SPECIALIST INC|P110413900|WATER|A||04/11/2012
608 MILL CREEK PARKWAY|LEX STEPHEN ANTHONY|P110464600|FINAL|A||04/12/2012
608 MILL CREEK PARKWAY|LEX STEPHEN ANTHONY|P110464600|FINAL|R||04/10/2012
821 TIFFANY GREEN CT|LAMBERT & SON PLB/LAMBERT|P110517100|FINAL|A||04/12/2012
1511 ODMAN DRIVE|AWBREY CHARLES O /BOHREN JAMES A|P110554800|WATER|A||04/13/2012
1511 ODMAN DRIVE|AWBREY CHARLES O /BOHREN JAMES A|P110554800|SEWER|A||04/13/2012
3205 DUNMORE DR|SMITH & KEENE ELECTRICAL SERVICE|P110564200|FINAL|R||04/09/2012
927 BATTLEFIELD BLVD N|BEAUTIFUL ILLUSINS OF U|P110593500|FINAL|A||04/09/2012
701 WATER HICKORY COURT|CHESNEY RAYMOND P|P110603000|FINAL|A||04/12/2012
